153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,153,153,153,153,153,153,14,15,15,15,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,65,1,1,28,12,12,62,1,1,1,1,1,1,1,1,1,1,1,1,1,64,27,1,67,153,153,153,153,48,17,12,12,12,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,65,66,83,12,12,62,1,1,28,12,12,12,12,60,12,12,12,12,69,12,12,12,81,12,12,27,67,153,153,153,153,48,17,12,12,12,16,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,14,15,15,16,153,153,153,153,82,12,69,12,62,28,59,12,12,12,12,12,12,12,12,59,12,12,12,12,12,59,27,64,12,12,27,67,153,153,153,153,48,17,12,12,33,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,31,57,12,33,153,153,153,65,28,12,12,12,79,12,12,67,12,60,12,12,69,12,12,66,12,12,67,12,12,12,60,81,12,67,12,84,153,153,153,153,153,31,12,12,27,16,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,14,28,66,16,50,153,153,65,28,60,12,12,12,79,12,12,12,12,12,58,12,12,56,12,12,56,12,12,56,66,12,12,81,12,12,67,84,153,153,153,153,153,48,23,12,12,27,16,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,14,28,12,12,33,153,153,65,28,12,12,58,12,12,79,12,60,12,12,12,12,12,56,12,12,60,12,12,58,12,12,12,12,81,12,12,55,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,71,16,50,153,65,28,66,12,12,12,67,12,79,12,12,12,12,12,66,56,56,12,12,56,12,12,66,12,60,12,12,81,12,66,12,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,33,153,153,99,17,12,12,12,60,12,12,79,12,12,12,59,56,56,12,12,69,56,12,12,103,56,12,12,12,12,81,12,12,12,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,59,12,33,153,153,153,11,67,12,59,12,12,12,96,23,17,12,12,12,12,12,60,12,56,59,12,12,12,12,66,12,12,81,12,67,67,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,33,153,153,153,11,12,12,12,12,69,12,12,12,79,12,12,67,12,60,12,12,12,12,12,12,60,12,12,12,12,81,12,55,66,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,66,55,27,16,153,153,99,23,12,12,12,12,12,12,12,96,23,17,12,12,12,12,12,12,12,12,12,12,12,12,16,97,98,55,57,12,84,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,57,33,153,153,153,153,11,12,60,12,12,12,12,12,12,96,23,64,65,23,23,64,65,23,23,64,65,23,98,12,66,67,12,12,84,153,153,153,153,153,14,28,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,58,12,60,33,153,153,153,153,99,17,12,12,12,12,12,60,12,12,12,75,76,12,12,75,76,57,12,75,76,12,12,57,12,12,12,16,101,153,153,153,153,153,31,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,12,33,153,153,153,153,153,99,23,23,23,23,17,12,12,67,12,67,12,12,59,12,12,60,12,66,12,12,55,67,57,16,23,101,153,153,153,153,153,14,28,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,67,57,12,27,16,153,153,153,153,153,153,153,153,153,11,12,12,12,67,12,12,67,12,12,66,12,12,59,12,12,66,12,16,101,153,153,153,153,153,14,1,28,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,27,15,16,153,153,153,153,153,153,153,99,23,17,12,12,60,12,59,12,12,12,12,60,12,12,12,12,12,101,153,153,153,153,153,153,31,12,12,12,12,12,12,32,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,58,12,66,12,27,15,15,16,153,153,153,153,153,153,99,23,23,17,12,12,12,67,60,12,12,12,66,16,23,101,153,153,153,153,153,153,153,31,12,12,12,12,12,12,32,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,67,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,99,23,23,23,23,23,23,23,23,23,101,153,153,153,153,153,153,153,14,15,28,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,60,12,12,12,12,60,12,12,12,27,15,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,14,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,55,68,12,67,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,14,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,59,12,71,12,27,15,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,66,12,12,58,12,12,12,12,12,12,57,12,12,27,15,15,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,14,15,28,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,12,55,12,12,12,12,55,12,12,27,16,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,48,49,17,68,12,12,12,12,12,12,55,12,67,55,12,12,57,12,27,16,153,153,153,153,153,153,153,153,153,153,153,14,15,15,28,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,31,12,12,67,67,67,12,12,60,12,12,12,60,12,55,12,12,27,16,153,153,153,153,153,153,153,153,153,14,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,66,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,48,49,17,12,12,12,12,12,58,12,12,66,12,12,59,12,12,12,33,153,153,153,153,153,153,153,153,153,31,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,31,60,12,66,57,12,12,12,12,71,12,12,12,12,16,49,50,153,153,153,153,153,153,153,153,153,48,49,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,33,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,48,49,49,49,49,49,49,49,49,49,49,49,49,49,50,153,153,153,153,153,153,153,153,153,153,153,153,153,48,49,49,49,17,12,12,16,49,49,49,49,49,49,17,16,50,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,48,23,23,50,153,153,153,153,153,153,48,50,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
